id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,FAIXA_COBERTURA_AB,NOTA_COBERTURA_AB,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,NOTA_MORT_MAT,MORT INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,OBS,VACINAÇÃO_FAIXA,DESPESA SAUDE_PER CAPITA,FAIXA_DESP_SAUDE_P,NOTA_DESP_SAUDE_P,EMENDAS_TOTAL,EMENDAS_PERCAP,FAIXA_EMENDAS_P,ICSAP,ICSAP_FAIXA,CONSULTAS_APS_HAB,FAIXA_CONSULTAS_APS_HAB,PRE_NATAL,PRE_NATAL_FAIXA,POP_SUS,TETO_EMENDAS_MS,TETO_EMENDAS_PERCAP,TETO EMENDAS_AJUSTADO,TETO_AJUSTADO_PERCAP,FAIXA_TETO_AJUSTADO_PERCAP,EMENDAS_CUSTEIO,EMENDAS_INVESTIMENTO,EMENDAS_IND_24,EMENDAS_IND_24_CUSTEIO,EMENDAS_IND_24_INVES,EMENDAS_COMISS_24,EMENDAS_COMISS_24_CUSTEIO,EMENDAS_COMISS_24_INVEST,EMENDAS_BANC_24,EMENDAS_BANC_24_CUSTEIO,EMENDAS_BANC_24_INVES,EMENDAS_REL_24,EMENDAS_REL_24_CUSTEIO,EMENDAS_REL_24_INVES
31007,31,POUSO ALEGRE,601775,Sudeste,"0,3370056583",Baixa,"0,8527206646",Média,"0,6","0,7326209962",Muito Baixa,"0,2","129,616551",Muito Baixa,"0,2","35,87054829",Baixa,"0,4","6,19320978",Baixa,"0,4","0,9020216662",,Alta,"1921,848509",Alta,"0,8",14058870,"23,36233642",Baixa,"133,1062274",Baixa,"2,38021852",Alta,"0,8411850413",Média,440873,"89574868,88","148,851097","31559655,68","52,44427847",Média,13269027,789843,9200636,8410793,789843,3461234,3461234,0,1397000,1397000,0,0,0,0
31008,31,SAO LOURENCO,264336,Sudeste,"0,6566472974",Muito Alta,"0,7992708324",Baixa,"0,8","0,763543369",Baixa,"0,4","193,3145693",Muito Alta,1,"79,05976906",Muito Alta,1,"7,233581132",Média,"0,6","0,9011305038",,Alta,"2044,348197",Muito Alta,1,12285900,"46,47834574",Alta,"240,2245627",Muito Alta,"2,231954785",Alta,"0,895473251",Muito Alta,201832,"49145718,99","185,9213992","17315369,68","65,50515134",Alta,11668858,617042,5935900,5318858,617042,5084029,5084029,0,1265971,1265971,0,0,0,0
31009,31,SAO SEBASTIAO DO PARAISO,130172,Sudeste,"0,3327412961",Baixa,"0,800615873",Média,"0,6","0,8318532403",Baixa,"0,4","128,2917985",Muito Baixa,"0,2","23,84358608",Muito Baixa,"0,2","5,33992277",Muito Baixa,"0,2","0,9221762048",,Alta,"2356,668717",Muito Alta,1,3315995,"25,47394985",Média,"144,4243002",Baixa,"3,222843622",Muito Alta,"0,9431545236",Muito Alta,108284,"23362018,98","179,4703852","8231072,89","63,23228413",Alta,2809855,506140,2556140,2050000,506140,359855,359855,0,400000,400000,0,0,0,0
31010,31,TRES CORACOES,114339,Sudeste,"0,5414890807",Alta,"0,9189399586",Alta,"0,4","0,7963074716",Baixa,"0,4","165,2979298",Alta,"0,8","53,54502796",Alta,"0,8","9,870324071",Muito Alta,1,"0,8763090129",,Média,"1573,324811",Baixa,"0,4",4300242,"37,60958203",Média,"146,056901",Baixa,"1,640787483",Baixa,"0,8754385965",Alta,91049,"16288679,48","142,4595237","5738943,548","50,19235386",Média,2936737,1363505,3213505,1850000,1363505,972000,972000,0,114737,114737,0,0,0,0
31011,31,TRES PONTAS,127567,Sudeste,"0,5352867121",Alta,"0,8604497308",Média,"0,6","0,7871863413",Baixa,"0,4","203,8144661",Muito Alta,1,0,Muito Baixa,"0,2","10,06069648",Muito Alta,1,"0,8998934659",,Média,"1700,349368",Média,"0,6",3156311,"24,74237851",Baixa,"145,8057335",Baixa,"2,27355037",Alta,"0,8996309963",Muito Alta,100419,"17535585,71","137,4617708","6178262,43","48,43150995",Média,2541629,614682,1806311,1191629,614682,1000000,1000000,0,350000,350000,0,0,0,0
31012,31,VARGINHA,222756,Sudeste,"0,3364240694",Baixa,"1,02444471",Completa,"0,2","0,7008834779",Muito Baixa,"0,2","148,1441577",Média,"0,6","25,88768214",Baixa,"0,4","9,151798583",Muito Alta,1,"0,8966313559",,Média,"537,5864916",Muito Baixa,"0,2",5198581,"23,33755769",Baixa,"153,9801397",Média,"1,370351416",Baixa,"0,8884390463",Muito Alta,156126,"25442917,4","114,2187748","8964229,84","40,2423721",Baixa,4864737,333844,3583844,3250000,333844,500000,500000,0,1114737,1114737,0,0,0,0
31013,31,BARBACENA,228489,Sudeste,"0,4990304128",Alta,"0,8751501357",Média,"0,6","0,8048877626",Baixa,"0,4","172,4371852",Alta,"0,8","32,81268553",Baixa,"0,4","7,391137477",Média,"0,6","0,9160767697",,Alta,"2022,387186",Alta,"0,8",12610265,"55,1898122",Alta,"137,8622166",Baixa,"2,209913825",Alta,"0,8124675325",Baixa,183908,"42013352,06","183,8747251","14802443,38","64,78405254",Alta,12512280,97985,5200000,5200000,0,5530791,5432806,97985,1879474,1879474,0,0,0,0
31015,31,SAO JOAO DEL REI,244660,Sudeste,"0,3809825063",Baixa,"0,8160791738",Média,"0,6","0,8282228399",Baixa,"0,4","164,3096542",Média,"0,6","28,79206978",Baixa,"0,4","4,677633146",Muito Baixa,"0,2","0,9110307414",,Alta,"1656,580759",Baixa,"0,4",15405072,"62,96522521",Alta,"178,2064906",Média,"1,581504946",Baixa,"0,7864309603",Muito Baixa,202633,"36076249,68","147,4546296","12710641,19","51,95226514",Média,12265057,3140015,11554838,8414823,3140015,2800234,2800234,0,1050000,1050000,0,0,0,0
31016,31,BELO HORIZONTE/NOVA LIMA/SANTA LUZIA,3357191,Sudeste,"0,1952580595",Muito Baixa,"1,14008916",Completa,"0,2","0,5423834986",Muito Baixa,"0,2","123,704609",Muito Baixa,"0,2","35,27131206",Baixa,"0,4","6,069695907",Baixa,"0,4","0,7990500864",,Muito Baixa,"2109,590714",Muito Alta,1,17605912,"5,244239008",Muito Baixa,"130,0194121",Baixa,"1,278629962",Muito Baixa,"0,8091545232",Baixa,1820885,"419360114,8","124,9139875","147751941,9","44,01058562",Baixa,16007624,1598288,"10445461,76","8870940,35","1574521,41",5376965,5244677,132288,1892947,1892947,0,0,0,0
31017,31,BETIM,768661,Sudeste,"0,3298521715",Baixa,"0,9370060006",Alta,"0,4","0,659704343",Muito Baixa,"0,2","108,1100771",Muito Baixa,"0,2","50,24040394",Média,"0,6","8,733474608",Alta,"0,8","0,8768363593",,Média,"1783,199527",Média,"0,6",9623102,"12,51930565",Muito Baixa,"113,0537389",Muito Baixa,"1,464454421",Baixa,"0,8160784314",Baixa,507089,"107277473,8","139,5640911","37796763,52","49,17221443",Média,8539485,1083617,7208365,6124748,1083617,1500000,1500000,0,914737,914737,0,0,0,0
31018,31,CONTAGEM,868015,Sudeste,"0,2460973601",Muito Baixa,"0,9792886481",Alta,"0,4","0,5859460954",Muito Baixa,"0,2","116,9334631",Muito Baixa,"0,2","27,25679557",Baixa,"0,4","8,144625947",Alta,"0,8","0,8368173778",,Baixa,"1432,13438",Muito Baixa,"0,2",8464737,"9,75183263",Muito Baixa,"105,758541",Muito Baixa,"1,212868441",Muito Baixa,"0,8118022329",Baixa,508610,"92980670,87","107,1187374","32759612,09","37,74083638",Baixa,8464737,0,5100000,5100000,0,2400000,2400000,0,964737,964737,0,0,0,0
31019,31,CURVELO,184320,Sudeste,"0,4412411024",Média,"0,7299260245",Baixa,"0,8","0,8485405816",Média,"0,6","144,3142361",Baixa,"0,4","34,37612293",Baixa,"0,4","5,963715784",Muito Baixa,"0,2","0,850563236",,Baixa,"1918,420267",Alta,"0,8",10657133,"57,81864692",Alta,"166,5581597",Média,"2,336876085",Alta,"0,677540107",Muito Baixa,156403,"33552567,68","182,0343299","11821479,58","64,13563139",Alta,10357184,299949,5637659,5337710,299949,4290000,4290000,0,729474,729474,0,0,0,0
31020,31,GUANHAES,91074,Sudeste,"0,5550073567",Alta,"0,6188516041",Muito Baixa,1,"0,8951731559",Média,"0,6","119,6828952",Muito Baixa,"0,2","32,64773098",Baixa,"0,4","7,727171843",Média,"0,6","0,9585653105",,Muito Alta,"1935,081514",Alta,"0,8",4225810,"46,39974087",Alta,"247,0518479",Muito Alta,"2,253925379",Alta,"0,8995215311",Muito Alta,81527,"26246699,58","288,1909171","9247424,101","101,5374761",Muito Alta,4093641,132169,2993641,2993641,0,1082169,950000,132169,150000,150000,0,0,0,0
31021,31,ITABIRA,235843,Sudeste,"0,2438147412",Muito Baixa,"0,8443710575",Média,"0,6","0,6095368529",Muito Baixa,"0,2","122,5391468",Muito Baixa,"0,2","12,57861635",Muito Baixa,"0,2","5,659263381",Muito Baixa,"0,2","0,9475620188",,Muito Alta,"2868,901653",Muito Alta,1,5932349,"25,15380571",Média,"150,5238655",Baixa,"2,158779357",Média,"0,8368368368",Média,143755,"41187809,57","174,6407973","14511582,37","61,53068935",Alta,5680443,251906,4231115,3979209,251906,1701234,1701234,0,0,0,0,0,0,0
31022,31,OURO PRETO,197536,Sudeste,"0,2475996274",Muito Baixa,"0,9180290557",Alta,"0,4","0,5895229224",Muito Baixa,"0,2","129,5966305",Muito Baixa,"0,2","14,75579165",Muito Baixa,"0,2","7,378343403",Média,"0,6","0,9232332564",,Alta,"3010,955962",Muito Alta,1,5962064,"30,18216426",Média,"116,4344727",Muito Baixa,"1,78806901",Baixa,"0,8382789318",Média,116452,"24167918,71","122,3469074","8515013,222","43,10613368",Baixa,5962064,0,3700000,3700000,0,1447327,1447327,0,814737,814737,0,0,0,0
31023,31,JOAO MONLEVADE,144351,Sudeste,"0,3716776468",Baixa,"0,9684155844",Alta,"0,4","0,7147647055",Muito Baixa,"0,2","138,5511704",Baixa,"0,4","91,83089265",Muito Alta,1,"6,648315604",Baixa,"0,4","0,9035714286",,Alta,"1649,74359",Baixa,"0,4",2499966,"17,31866076",Baixa,"191,893371",Alta,"1,865404466",Média,"0,8791208791",Alta,103177,"17314671,14","119,9483976","6100428,236","42,2610736",Baixa,2300000,199966,1999966,1800000,199966,300000,300000,0,200000,200000,0,0,0,0
31024,31,SETE LAGOAS,448347,Sudeste,"0,4688688895",Média,"0,8767098822",Média,"0,6","0,7562401444",Baixa,"0,4","160,8129418",Média,"0,6","39,4377305",Média,"0,6","7,355430302",Média,"0,6","0,8992590059",,Média,"1923,88257",Alta,"0,8",10599578,"23,64146074",Baixa,"146,3152424",Baixa,"1,659103328",Baixa,"0,8258440612",Baixa,339058,"68904535,28","153,6857284","24276936,55","54,14765025",Média,9801793,797785,7317578,6519793,797785,3082000,3082000,0,200000,200000,0,0,0,0
31025,31,VESPASIANO/LAGOA SANTA,361973,Sudeste,"0,2650265075",Muito Baixa,"1,005396795",Completa,"0,2","0,7361847431",Muito Baixa,"0,2","113,8206441",Muito Baixa,"0,2","62,80198977",Alta,"0,8","7,042043188",Baixa,"0,4","0,79061051",,Muito Baixa,"1345,733642",Muito Baixa,"0,2",11158827,"30,82778826",Média,"127,633829",Baixa,"1,342492396",Muito Baixa,"0,7857556456",Muito Baixa,266479,"38455373,18","106,2382365","13548870,92","37,43061202",Baixa,10608854,549973,4250000,4250000,0,4808854,4808854,0,"1660697,54",1550000,"110697,54",549973,0,549973
31026,31,DIAMANTINA/ITAMARANDIBA,142349,Sudeste,"0,5803831428",Alta,"0,6426383074",Muito Baixa,1,"0,9068486607",Média,"0,6","122,9372879",Muito Baixa,"0,2","23,31002331",Muito Baixa,"0,2","8,329558625",Alta,"0,8","0,906922043",,Alta,"2543,767922",Muito Alta,1,12401380,"87,11954422",Muito Alta,"210,7496365",Alta,"2,510562069",Muito Alta,"0,8692307692",Alta,129089,"37559204,72","263,852958","13233126,47","92,9625531",Muito Alta,11701468,699912,9197570,8630000,567570,2142342,2010000,132342,1061468,1061468,0,0,0,0
31027,31,TURMALINA/MINAS NOVAS/CAPELINHA,114858,Sudeste,"0,5991788121",Muito Alta,"0,5618365565",Muito Baixa,1,"0,9362168939",Alta,"0,8","93,15850877",Muito Baixa,"0,2","83,31105765",Muito Alta,1,"5,79155841",Muito Baixa,"0,2","0,9685678601",,Muito Alta,"1726,077859",Média,"0,6",7105450,"61,86290898",Alta,"256,8388793",Muito Alta,"3,355386651",Muito Alta,"0,9456896552",Muito Alta,107532,"34672671,85","301,8742434","12216122,65","106,3584831",Muito Alta,6805474,299976,4175976,3876000,299976,2500000,2500000,0,429474,429474,0,0,0,0
31028,31,BOM DESPACHO,110928,Sudeste,"0,4667351796",Média,"0,7516709943",Baixa,"0,8","0,777891966",Baixa,"0,4","168,5778162",Alta,"0,8","30,72196621",Baixa,"0,4","4,125000896",Muito Baixa,"0,2","0,8494657168",,Baixa,"1848,360897",Alta,"0,8",3840145,"34,61835605",Média,"252,4159815",Muito Alta,"3,086822083",Muito Alta,"0,8165898618",Baixa,86290,"19951177,29","179,8569999","7029340,857","63,368499",Alta,3674592,165553,2900145,2734592,165553,740000,740000,0,200000,200000,0,0,0,0
31030,31,FORMIGA,125033,Sudeste,"0,5896776051",Alta,"0,8320772298",Média,"0,6","0,7968616285",Baixa,"0,4","164,7565043",Média,"0,6","57,22460658",Alta,"0,8","9,367158085",Muito Alta,1,"0,9249312557",,Alta,"1961,388048",Alta,"0,8",8717890,"69,72471268",Muito Alta,"123,9672726",Muito Baixa,"2,253980949",Alta,"0,8599033816",Alta,99634,"20403270,22","163,1830814","7188625,458","57,4938253",Média,8585621,132269,4411884,4411884,0,3841269,3709000,132269,464737,464737,0,0,0,0
31031,31,ITAUNA,137312,Sudeste,"0,3563235551",Baixa,"1,026857143",Completa,"0,2","0,7126471102",Muito Baixa,"0,2","160,9473316",Média,"0,6","125,8916763",Muito Alta,1,"5,111455094",Muito Baixa,"0,2","0,8524774775",,Baixa,"1887,198955",Alta,"0,8",6426205,"46,80002476",Alta,"134,0013983",Baixa,"1,946377593",Média,"0,836492891",Baixa,97855,"18974516,38","138,1854199","6685236,73","48,68647118",Média,6426205,0,5386205,5386205,0,1040000,1040000,0,0,0,0,0,0,0
31032,31,PARA DE MINAS/NOVA SERRANA,270470,Sudeste,"0,326021666",Baixa,"0,9004696881",Alta,"0,4","0,7409583318",Baixa,"0,4","102,7840426",Muito Baixa,"0,2","57,2170114",Alta,"0,8","6,751022044",Baixa,"0,4","0,8876690647",,Média,"1660,97956",Baixa,"0,4",7000737,"25,88359892",Média,"158,6127852",Média,"2,4922875",Alta,"0,8832778954",Muito Alta,200407,"36640946,15","135,4713874","12909599,07","47,73024391",Média,6900737,100000,3050000,2950000,100000,2186000,2186000,0,1764737,1764737,0,0,0,0
31034,31,CARATINGA,201971,Sudeste,"0,6993163375",Muito Alta,"0,758356158",Baixa,"0,8","0,896559407",Média,"0,6","136,6532819",Baixa,"0,4","73,12361661",Muito Alta,1,"11,09362647",Muito Alta,1,"0,885549761",,Média,"1698,465108",Média,"0,6",11629379,"57,57944952",Alta,"141,1093672",Baixa,"2,644726223",Muito Alta,"0,7770729497",Muito Baixa,181079,"42120176,68","208,5456659","14840080,59","73,47629407",Alta,11629379,0,8119582,8119582,0,2895000,2895000,0,614797,614797,0,0,0,0
31035,31,CORONEL FABRICIANO/TIMOTEO,224506,Sudeste,"0,2731886008",Muito Baixa,"0,9178534528",Alta,"0,4","0,6208831835",Muito Baixa,"0,2","156,7886827",Média,"0,6","44,3754439",Média,"0,6","5,973654906",Muito Baixa,"0,2","0,9076232151",,Alta,"1536,630773",Baixa,"0,4",8647053,"38,51591049",Média,"133,1812958",Baixa,"2,311225535",Alta,"0,8668380463",Alta,139392,"32893121,71","146,5133302","11589138,87","51,62061983",Média,6647556,1999497,7717053,5717556,1999497,830000,830000,0,100000,100000,0,0,0,0
31036,31,GOVERNADOR VALADARES,412871,Sudeste,"0,5984909572",Alta,"0,8083127701",Média,"0,6","0,7874881016",Baixa,"0,4","153,8010662",Média,"0,6","54,40226191",Alta,"0,8","11,32989743",Muito Alta,1,"0,879766537",,Média,"2103,957617",Muito Alta,1,16764333,"40,60428802",Média,"144,3550165",Baixa,"1,910492624",Média,"0,7976410731",Muito Baixa,325131,"72632000,12","175,9193553","25590223,5","61,98115998",Alta,16664349,99984,10656837,10556853,99984,5168022,5168022,0,939474,939474,0,0,0,0
31037,31,IPATINGA,390444,Sudeste,"0,2988191905",Muito Baixa,"0,8111451314",Média,"0,6","0,6225399801",Muito Baixa,"0,2","141,3775087",Baixa,"0,4","36,53117681",Baixa,"0,4","5,283617592",Muito Baixa,"0,2","0,9540114943",,Muito Alta,"2064,526761",Muito Alta,1,19323525,"49,49115622",Alta,"126,0103882",Muito Baixa,"2,564826198",Muito Alta,"0,8264484282",Baixa,243067,"69314321,45","177,5269218","24421315,33","62,54754927",Alta,18288359,1035166,12560855,11525689,1035166,5406999,5406999,0,1355671,1355671,0,0,0,0
31038,31,MANTENA,65874,Sudeste,"0,8454731761",Muito Alta,"0,5761964286",Muito Baixa,1,"0,9394146401",Alta,"0,8","182,1659532",Muito Alta,1,"51,04645227",Média,"0,6","10,63398467",Muito Alta,1,"0,9592989986",,Muito Alta,"2009,909647",Alta,"0,8",15810000,"240,0036433",Muito Alta,"157,8771594",Média,"1,817242007",Média,"0,8254211332",Baixa,61883,"20873803,13","316,8746869","7354406,962","111,6435462",Muito Alta,15710000,100000,9300000,9200000,100000,6020000,6020000,0,490000,490000,0,0,0,0
31040,31,RESPLENDOR,83944,Sudeste,"0,627018012",Muito Alta,"0,6508968254",Muito Baixa,1,"0,8957400172",Média,"0,6","175,1167445",Alta,"0,8","32,11303789",Baixa,"0,4","7,830052785",Média,"0,6","0,8777892562",,Média,"1642,873839",Baixa,"0,4",3723798,"44,36050224",Alta,"329,9818927",Muito Alta,"2,029436291",Média,"0,7241003272",Muito Baixa,75192,"21547031,28","256,6833994","7591603,498","90,43652314",Muito Alta,3464051,259747,2173539,1913792,259747,925306,925306,0,414737,414737,0,210216,210216,0
31041,31,ALEM PARAIBA,53299,Sudeste,"0,7570051971",Muito Alta,"0,6778181818",Muito Baixa,1,"0,8053246778",Baixa,"0,4","206,382859",Muito Alta,1,"54,20054201",Alta,"0,8","12,18206484",Muito Alta,1,"0,9507142857",,Muito Alta,"1856,61225",Alta,"0,8",4226744,"79,30250099",Muito Alta,"204,5066512",Alta,"1,607140847",Baixa,"0,7995689655",Baixa,42923,"9092080,44","170,5863232","3203386,526","60,10218815",Alta,3690382,536362,2794744,2258382,536362,1332000,1332000,0,100000,100000,0,0,0,0
31042,31,CARANGOLA,130694,Sudeste,"0,4540744028",Média,"0,72591713",Baixa,"0,8","0,9459883392",Alta,"0,8","149,2034829",Média,"0,6","19,71220185",Muito Baixa,"0,2","5,076153351",Muito Baixa,"0,2","0,862755716",,Baixa,"1679,074341",Baixa,"0,4",6113107,"46,77419774",Alta,"267,0359772",Muito Alta,"2,258114374",Alta,"0,8926342072",Muito Alta,123635,"30073325,73","230,1048689","10595648,28","81,072186",Muito Alta,5945118,167989,4167989,4000000,167989,1745118,1745118,0,200000,200000,0,0,0,0
31044,31,LEOPOLDINA/CATAGUASES,174503,Sudeste,"0,6317342395",Muito Alta,"0,8383300493",Média,"0,6","0,8312292625",Baixa,"0,4","199,4235056",Muito Alta,1,"90,8997227",Muito Alta,1,"8,225086448",Alta,"0,8","0,8854532164",,Média,"1530,839497",Muito Baixa,"0,2",9469001,"54,26268316",Alta,"191,4007209",Alta,"1,611399231",Baixa,"0,8443432043",Média,145052,"26676422,96","152,8708558","9398827,302","53,86054854",Média,8968909,500092,4204939,3704847,500092,1692408,1692408,0,3571654,3571654,0,0,0,0
31045,31,MURIAE,171229,Sudeste,"0,653181412",Muito Alta,"0,7120818099",Baixa,"0,8","0,8826775838",Média,"0,6","186,3002178",Muito Alta,1,"40,67910823",Média,"0,6","6,074609189",Baixa,"0,4","0,906377551",,Alta,"2475,85836",Muito Alta,1,7998262,"46,71090761",Alta,"155,3475171",Média,"2,601702983",Muito Alta,"0,7866242038",Muito Baixa,151140,"34555424,71","201,8082492","12174813,3","71,10251946",Alta,7703587,294675,5283525,4988850,294675,2000000,2000000,0,714737,714737,0,0,0,0
31046,31,SANTOS DUMONT,47549,Sudeste,"0,6296897937",Muito Alta,"0,792869936",Baixa,"0,8","0,7155565837",Muito Baixa,"0,2","197,6908032",Muito Alta,1,"68,58710562",Muito Alta,1,"9,913431525",Muito Alta,1,"0,7748878924",,Muito Baixa,"1623,532281",Baixa,"0,4",930000,"19,55877095",Baixa,"174,556773",Média,"0,8372836442",Muito Baixa,"0,7558139535",Muito Baixa,34024,"7423677,928","156,1268992","2615563,072","55,00774091",Média,930000,0,700000,700000,0,230000,230000,0,0,0,0,0,0,0
31047,31,SAO JOAO NEPOMUCENO/BICAS,73780,Sudeste,"0,5590967742",Alta,"0,7794285714",Baixa,"0,8","0,8222011385",Baixa,"0,4","153,1580374",Média,"0,6","45,66210046",Média,"0,6","8,922827431",Alta,"0,8","0,9037335286",,Alta,"1625,59411",Baixa,"0,4",5324424,"72,16622391",Muito Alta,"172,1333695",Média,"2,218284088",Alta,"0,8725038402",Alta,60662,"11954092,36","162,0234801","4211750,947","57,08526629",Média,5324424,0,3180621,3180621,0,1370000,1370000,0,773803,773803,0,0,0,0
31048,31,UBA,308774,Sudeste,"0,5716670445",Alta,"0,8038941968",Média,"0,6","0,7939820063",Baixa,"0,4","180,390836",Muito Alta,1,"59,81480752",Alta,"0,8","7,993324976",Alta,"0,8","0,9011435832",,Alta,"1415,509435",Muito Baixa,"0,2",14736992,"47,72743819",Alta,"214,7201513",Muito Alta,"2,361079625",Alta,"0,8242524917",Baixa,245161,"54570978,33","176,7343699","19226835,69","62,26831174",Alta,14067318,669674,9365244,8695570,669674,3707010,3707010,0,1664738,1664738,0,0,0,0
31050,31,CORACAO DE JESUS,44898,Sudeste,"0,6100988908",Muito Alta,"0,571012987",Muito Baixa,1,"0,9840304691",Muito Alta,1,"144,7725957",Baixa,"0,4",0,Muito Baixa,"0,2","8,918910433",Alta,"0,8","0,9775",,Muito Alta,"1622,158734",Baixa,"0,4",4950956,"110,2711925",Muito Alta,"180,4089269",Média,"2,034834514",Média,"0,7956989247",Muito Baixa,44181,"14135138,99","314,8278094","4980192,826","110,9223757",Muito Alta,4950956,0,2299976,2299976,0,1510001,1510001,0,1140979,1140979,0,0,0,0
31051,31,FRANCISCO SA,66924,Sudeste,"0,5827021696",Alta,"0,6083551395",Muito Baixa,1,"0,9398422091",Alta,"0,8","98,61932939",Muito Baixa,"0,2","47,28132388",Média,"0,6","6,94248676",Baixa,"0,4","0,9136560694",,Alta,"1862,782897",Alta,"0,8",7065774,"105,5790748",Muito Alta,"237,5829299",Muito Alta,"2,326684",Alta,"0,874411303",Alta,62898,"20362682,06","304,2657651","7174325,149","107,2010811",Muito Alta,6075713,990061,4465774,3475713,990061,2600000,2600000,0,0,0,0,0,0,0
31052,31,JANAUBA/MONTE AZUL,273833,Sudeste,"0,5659763432",Alta,"0,6077632474",Muito Baixa,1,"0,9432939054",Alta,"0,8","126,3543839",Muito Baixa,"0,2","48,64341955",Média,"0,6","6,551860188",Baixa,"0,4","0,8797293364",,Média,"1769,785405",Média,"0,6",19563478,"71,44309853",Muito Alta,"192,4530645",Alta,"2,581149825",Muito Alta,"0,8518402994",Média,258305,"76872468,58","280,727555","27084255,55","98,90793128",Muito Alta,18831684,731794,11731794,11000000,731794,6369000,6369000,0,1462684,1462684,0,0,0,0
31053,31,JANUARIA,113138,Sudeste,"0,7298386042",Muito Alta,"0,6910274011",Muito Baixa,1,"0,9603139529",Alta,"0,8","96,34251975",Muito Baixa,"0,2","90,61753475",Muito Alta,1,"10,80259242",Muito Alta,1,"0,8488840893",,Baixa,"1229,953727",Muito Baixa,"0,2",9708367,"85,80995775",Muito Alta,"205,0593081",Alta,"1,537626615",Baixa,"0,7602996255",Muito Baixa,108648,"25864603,28","228,6111058","9112801,213","80,54589275",Muito Alta,8745000,963367,5208367,4245000,963367,4500000,4500000,0,0,0,0,0,0,0
31055,31,PIRAPORA,137220,Sudeste,"0,5832281009",Alta,"0,710668598",Baixa,"0,8","0,8576883836",Média,"0,6","153,0389156",Média,"0,6","57,64269823",Alta,"0,8","6,700061486",Baixa,"0,4","0,9985880909",,Muito Alta,"1857,237166",Alta,"0,8",5888686,"42,91419618",Alta,"192,3917796",Alta,"1,581110625",Baixa,"0,8726474279",Alta,117692,"31543145,44","229,8727987","11113505,62","80,99042138",Muito Alta,5888686,0,2408588,2408588,0,2260122,2260122,0,1219976,1219976,0,0,0,0
31057,31,PATOS DE MINAS,279735,Sudeste,"0,4147154986",Média,"0,9014890756",Alta,"0,4","0,7150267217",Muito Baixa,"0,2","147,2822493",Média,"0,6","44,80364695",Média,"0,6","7,849627399",Média,"0,6","0,9133638928",,Alta,"2173,317777",Muito Alta,1,7228198,"25,83944805",Média,"120,4711602",Muito Baixa,"2,149684523",Média,"0,7914110429",Muito Baixa,200018,"49235499,53","176,0076484","17347001,81","62,01226806",Alta,6072545,1155653,5026964,3871311,1155653,1551234,1551234,0,650000,650000,0,0,0,0
31058,31,UNAI/PARACATU,282380,Sudeste,"0,5393991076",Alta,"0,8379713425",Média,"0,6","0,8428111056",Média,"0,6","114,0307387",Muito Baixa,"0,2","56,25823886",Alta,"0,8","8,345697298",Alta,"0,8","0,8406828864",,Baixa,"2192,664269",Muito Alta,1,6430001,"22,77073801",Baixa,"187,3362136",Alta,"1,917734967",Média,"0,8107469737",Baixa,237993,"44709841,28","158,332181","15752489,66","55,78472152",Média,6430001,0,3650000,3650000,0,2530001,2530001,0,250000,250000,0,0,0,0
31059,31,MANHUACU,360552,Sudeste,"0,589116244",Alta,"0,7804272264",Baixa,"0,8","0,9204941312",Alta,"0,8","137,2894894",Baixa,"0,4","69,20498278",Muito Alta,1,"6,373318189",Baixa,"0,4","0,8610238629",,Baixa,"1662,934022",Baixa,"0,4",17897551,"49,63930584",Alta,"181,6658901",Alta,"2,474772016",Alta,"0,8292579205",Baixa,331886,"78982140,28","219,0589437","27827550,1","77,18040699",Muito Alta,16533557,1363994,10253316,8909000,1344316,6729498,6709820,19678,914737,914737,0,0,0,0
31060,31,PONTE NOVA,211880,Sudeste,"0,6474580895",Muito Alta,"0,6887821375",Muito Baixa,1,"0,8749433642",Média,"0,6","142,0615443",Baixa,"0,4","126,6642254",Muito Alta,1,"6,980250052",Baixa,"0,4","0,9467910448",,Muito Alta,"2014,402321",Alta,"0,8",10687573,"50,44163206",Alta,"216,6320559",Muito Alta,"2,39701246",Alta,"0,8211382114",Baixa,185383,"46182224,71","217,9640585","16271250,28","76,79464922",Muito Alta,9280000,1407573,6000996,4720000,1280996,3686577,3560000,126577,1000000,1000000,0,0,0,0
31061,31,VICOSA,138503,Sudeste,"0,3700182668",Baixa,"0,7599267263",Baixa,"0,8","0,7708713891",Baixa,"0,4","138,6251561",Baixa,"0,4",0,Muito Baixa,"0,2","5,544275705",Muito Baixa,"0,2","0,942490566",,Muito Alta,"1929,863264",Alta,"0,8",8341724,"60,22774958",Alta,"173,2814452",Média,"2,295675906",Alta,"0,8424242424",Média,106768,"27576793,61","199,1061104","9716052,3","70,15048266",Alta,7270000,1071724,4821724,3750000,1071724,2170000,2170000,0,1350000,1350000,0,0,0,0
